Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),SNR,Score,Tags,Notes
1657,Spectrogram 1,10,61929.77871,61931.47905,63.36206897,290.9482759,17.412756,17.282345,,
1658,Spectrogram 1,10,61953.97157,61955.19138,65.94827586,283.1896552,10.520005,9.851589,,
1659,Spectrogram 1,10,61970.36505,61971.65879,86.63793103,280.6034483,15.754963,15.195232,,
1660,Spectrogram 1,10,61965.44886,61966.89045,89.22413793,239.2241379,-1.264599,0.716256,,
1661,Spectrogram 1,10,61998.2543,61999.76982,84.05172414,259.9137931,14.267285,13.987448,,
1662,Spectrogram 1,10,62017.30918,62018.67685,84.05172414,257.3275862,4.486721,4.631549,,
1663,Spectrogram 1,10,62032.18715,62033.40696,84.05172414,221.1206897,12.205783,13.103178,,
1664,Spectrogram 1,10,62046.15949,62047.00966,89.22413793,208.1896552,7.250036,7.150246,,
1665,Spectrogram 1,10,62057.34107,62058.41302,81.46551724,234.0517241,6.573077,7.106982,,
1666,Spectrogram 1,10,62061.51799,62062.70083,99.56896552,195.2586207,2.007179,1.704015,,
1667,Spectrogram 1,10,62101.23568,62102.49245,84.05172414,275.4310345,5.078898,4.797781,,
1668,Spectrogram 1,10,62089.92473,62091.36632,94.39655172,283.1896552,3.837415,4.602555,,?
1670,Spectrogram 1,10,62108.20337,62109.90371,81.46551724,244.3965517,1.730021,1.975758,,
1671,Spectrogram 1,10,62117.88791,62119.69914,96.98275862,244.3965517,22.405944,22.477297,,
1672,Spectrogram 1,10,62115.70704,62117.0747,89.22413793,195.2586207,1.958134,1.559327,,
1673,Spectrogram 1,10,62135.13156,62136.35137,94.39655172,184.9137931,2.140388,1.039015,,
1674,Spectrogram 1,10,62174.42417,62175.8288,109.9137931,267.6724138,20.324831,20.787268,,
1675,Spectrogram 1,10,62176.82682,62178.19448,91.81034483,239.2241379,2.564408,2.799772,,
1676,Spectrogram 1,10,62218.76234,62220.20394,104.7413793,249.5689655,16.116519,17.13845,,
1677,Spectrogram 1,10,62230.31356,62231.71819,104.7413793,249.5689655,3.62169,3.762892,,
1678,Spectrogram 1,10,62231.38551,62232.4205,112.5,221.1206897,3.435722,4.491448,,
1679,Spectrogram 1,10,62237.78026,62239.25882,115.0862069,265.0862069,2.049675,2.752345,,
1680,Spectrogram 1,10,62241.29183,62242.58557,94.39655172,190.0862069,0.033539,0.54194,,
1681,Spectrogram 1,10,62256.31765,62257.94406,68.53448276,200.4310345,1.168174,1.951946,,
1682,Spectrogram 1,10,62273.54282,62274.98441,91.81034483,270.2586207,3.48904,3.832104,,
1683,Spectrogram 1,10,62275.72369,62277.38706,112.5,208.1896552,15.804129,16.640059,,
1684,Spectrogram 1,10,62289.1231,62290.3429,89.22413793,215.9482759,2.496399,2.628547,,
1685,Spectrogram 1,10,62335.21706,62336.65865,89.22413793,296.1206897,20.301095,19.977621,,
1686,Spectrogram 1,10,62371.94067,62373.30834,84.05172414,303.8793103,18.274961,18.216448,,
1687,Spectrogram 1,10,62379.83246,62380.94138,55.60344828,197.8448276,4.859631,4.788349,,
1688,Spectrogram 1,10,62387.55791,62388.81469,89.22413793,236.637931,5.02665,4.913342,,
1689,Spectrogram 1,10,62395.91175,62397.5012,115.0862069,309.0517241,17.63946,17.211775,,
1690,Spectrogram 1,10,62411.0115,62412.26827,71.12068966,210.7758621,4.343643,4.524969,,
1691,Spectrogram 1,10,62427.95944,62428.88354,91.81034483,174.5689655,2.304209,2.691097,,
1692,Spectrogram 1,10,62442.59714,62444.07569,99.56896552,360.7758621,16.311209,15.987132,,
1693,Spectrogram 1,10,62435.574,62437.08952,60.77586207,187.5,2.394091,2.528375,,
1694,Spectrogram 1,10,62446.73709,62448.03083,96.98275862,190.0862069,3.662722,3.634245,,
1695,Spectrogram 1,10,62475.27321,62476.52998,86.63793103,228.8793103,3.186755,3.250687,,
1696,Spectrogram 1,10,62480.74386,62481.96367,81.46551724,293.5344828,15.101287,15.182125,,
1697,Spectrogram 1,10,62507.22848,62508.78097,96.98275862,306.4655172,8.051608,13.127202,,
1698,Spectrogram 1,10,62509.33543,62510.33345,109.9137931,208.1896552,-5.939574,3.046104,,
1699,Spectrogram 1,10,62510.77702,62511.5163,96.98275862,187.5,-3.805769,1.186257,,
1700,Spectrogram 1,10,62511.5163,62512.58825,78.87931034,246.9827586,4.072812,7.454063,,
1701,Spectrogram 1,10,62515.47143,62516.76517,68.53448276,226.2931034,5.078043,3.028447,,
1702,Spectrogram 1,10,62522.62394,62523.95464,117.6724138,254.7413793,16.053357,15.513563,,
1703,Spectrogram 1,10,62545.20887,62547.0201,99.56896552,337.5,15.676011,15.655971,,
1704,Spectrogram 1,10,62530.31243,62531.79098,78.87931034,252.1551724,1.753742,1.992473,,?
1705,Spectrogram 1,10,62555.3185,62556.39045,109.9137931,228.8793103,5.859144,6.016629,,
1706,Spectrogram 1,10,62578.91994,62580.17671,78.87931034,288.362069,10.028251,10.778905,,
1707,Spectrogram 1,10,62587.79127,62588.90018,109.9137931,182.3275862,5.355096,4.759286,,
1708,Spectrogram 1,10,62614.9782,62615.9023,84.05172414,182.3275862,5.238051,4.782732,,
1709,Spectrogram 1,10,62619.74654,62621.11421,65.94827586,254.7413793,19.242157,18.994401,,
1710,Spectrogram 1,10,62639.87338,62641.3889,86.63793103,249.5689655,17.113779,17.113617,,
1711,Spectrogram 1,10,62642.47933,62644.17967,104.7413793,373.7068966,0.679116,0.326368,,
1712,Spectrogram 1,10,62649.87211,62651.64637,115.0862069,358.1896552,1.209547,1.250619,,
1713,Spectrogram 1,10,62684.37789,62685.89341,91.81034483,249.5689655,12.55099,15.436132,,
1714,Spectrogram 1,10,62700.29084,62701.84333,60.77586207,262.5,5.760104,8.59666,,
1715,Spectrogram 1,10,62701.821,62702.845,97.65625,202.51385,-3.141094,4.172541,1.89E+00,
1716,Spectrogram 1,10,62710.82555,62712.11929,107.3275862,215.9482759,2.941238,4.005617,,
1717,Spectrogram 1,10,62733.50289,62735.1293,86.63793103,275.4310345,16.213407,16.542806,,
1718,Spectrogram 1,10,62747.12408,62748.45478,102.1551724,246.9827586,3.534179,3.636761,,
1719,Spectrogram 1,10,62753.22312,62755.07132,78.87931034,184.9137931,0.420234,0.266361,,
1720,Spectrogram 1,10,62760.76376,62762.46409,107.3275862,267.6724138,6.244321,6.183316,,
1721,Spectrogram 1,10,62769.91232,62771.13212,120.2586207,249.5689655,7.095299,9.454135,,
1722,Spectrogram 1,10,62775.19815,62776.30707,68.53448276,203.0172414,4.718356,4.626495,,
1723,Spectrogram 1,10,62777.45295,62778.41401,102.1551724,259.9137931,5.321748,5.255518,,
1724,Spectrogram 1,10,62777.85955,62778.96847,76.29310345,174.5689655,4.719805,4.479194,,
1725,Spectrogram 1,10,62786.84177,62788.13551,109.9137931,345.2586207,1.771503,1.861992,,?
1726,Spectrogram 1,10,62796.4339,62797.61675,107.3275862,275.4310345,2.037873,2.598024,,
1727,Spectrogram 1,10,62823.47298,62825.28421,125.4310345,301.2931034,3.425862,3.454944,,
1728,Spectrogram 1,10,62827.35419,62828.72185,112.5,296.1206897,2.883565,2.509016,,
1729,Spectrogram 1,10,62833.78591,62834.89482,102.1551724,226.2931034,19.430569,18.913327,,
1730,Spectrogram 1,10,62838.14764,62839.55227,34.9137931,195.2586207,5.846147,5.85087,,
1731,Spectrogram 1,10,62841.27109,62842.12126,76.29310345,236.637931,0.987832,5.424748,,?
1732,Spectrogram 1,10,62856.38932,62857.83091,99.56896552,316.8103448,16.616105,15.691761,,
1733,Spectrogram 1,10,62875.66598,62876.99668,96.98275862,244.3965517,0.791125,1.329146,,
1734,Spectrogram 1,10,62882.76305,62884.13071,50.43103448,208.1896552,16.888365,16.899238,,
1735,Spectrogram 1,10,62917.80481,62918.98766,71.12068966,275.4310345,15.904573,16.107572,,
1736,Spectrogram 1,10,62939.85377,62941.03661,47.84482759,182.3275862,4.977838,5.125925,,
1737,Spectrogram 1,10,62974.95097,62976.17078,117.6724138,272.8448276,11.478462,10.758588,,
1738,Spectrogram 1,10,62990.42036,62991.41838,76.29310345,218.5344828,2.932384,3.014523,,
1739,Spectrogram 1,10,63026.44166,63027.7354,99.56896552,223.7068966,14.739261,14.57965,,
1740,Spectrogram 1,10,63058.96988,63060.42995,99.56896552,236.637931,3.924557,3.616723,,?
1741,Spectrogram 1,10,63067.43461,63069.06102,86.63793103,231.4655172,13.972849,14.214966,,
1742,Spectrogram 1,10,63074.75346,63076.23201,91.81034483,239.2241379,8.725072,8.686036,,
1743,Spectrogram 1,10,63103.5668,63104.86054,78.87931034,283.1896552,13.962407,14.028616,,
1744,Spectrogram 1,10,63137.16697,63138.53464,115.0862069,213.362069,6.886819,6.757931,,
1745,Spectrogram 1,10,63150.88057,63152.21127,99.56896552,184.9137931,4.423001,4.339172,,
1746,Spectrogram 1,10,63170.41598,63171.5249,81.46551724,218.5344828,1.546212,15.48803,,
1747,Spectrogram 1,10,63171.26615,63172.30114,104.7413793,257.3275862,17.370517,20.696187,,
1748,Spectrogram 1,10,63175.9236,63177.32823,104.7413793,296.1206897,3.852472,4.22252,,
1749,Spectrogram 1,10,63187.43785,63188.99034,47.84482759,138.362069,14.075186,14.406799,,?
1750,Spectrogram 1,10,63202.40823,63203.62803,94.39655172,223.7068966,4.345568,4.706581,,
1751,Spectrogram 1,10,63234.71466,63235.97143,73.70689655,200.4310345,8.172686,8.034841,,
1752,Spectrogram 1,10,63248.87183,63250.57216,53.01724138,179.7413793,6.217849,5.720694,,
1753,Spectrogram 1,10,63273.21254,63274.32146,81.46551724,208.1896552,11.977395,14.701001,,
1754,Spectrogram 1,10,63271.40131,63272.8429,102.1551724,278.0172414,-8.624465,3.609245,,
1755,Spectrogram 1,10,63306.64637,63308.08797,102.1551724,223.7068966,4.381344,10.286933,,
1756,Spectrogram 1,10,63307.42262,63308.79028,50.43103448,205.6034483,11.401258,13.819691,,
1757,Spectrogram 1,10,63314.98173,63316.12761,78.87931034,200.4310345,0.527941,1.173287,,
1758,Spectrogram 1,10,63347.26968,63348.56342,84.05172414,244.3965517,8.625743,8.570888,,
1759,Spectrogram 1,10,63358.48822,63359.59714,102.1551724,270.2586207,3.003211,3.286998,,
1760,Spectrogram 1,10,63376.50811,63377.5431,81.46551724,203.0172414,1.601003,1.775596,,
1761,Spectrogram 1,10,63423.72947,63424.98624,91.81034483,177.1551724,0.266326,0.581618,,
1762,Spectrogram 1,10,63434.31962,63435.35461,50.43103448,166.8103448,-0.531732,3.251895,,
1763,Spectrogram 1,10,63457.95803,63459.2148,86.63793103,192.6724138,2.381571,2.403562,,
1764,Spectrogram 1,10,63485.108,63486.66048,115.0862069,259.9137931,16.028403,17.098336,,
1765,Spectrogram 1,10,63486.69745,63487.88029,94.39655172,223.7068966,-14.783889,1.258479,,
1766,Spectrogram 1,10,63524.93658,63526.17487,94.39655172,203.0172414,3.741067,4.468656,,
1767,Spectrogram 1,10,63539.99937,63541.62578,104.7413793,205.6034483,10.424275,10.69921,,
1768,Spectrogram 1,10,63547.57696,63549.24034,47.84482759,203.0172414,0.848463,4.1463,,
1769,Spectrogram 1,10,63571.73286,63573.24838,91.81034483,288.362069,11.97472,12.543293,,
1770,Spectrogram 1,10,63558.42586,63559.38692,107.3275862,223.7068966,-0.379692,2.750915,,
1771,Spectrogram 1,10,63581.58373,63582.80354,89.22413793,215.9482759,17.63458,19.316926,,
1772,Spectrogram 1,10,63587.12832,63588.05241,78.87931034,169.3965517,0.907977,2.473297,,
1773,Spectrogram 1,10,63623.03873,63624.2955,84.05172414,234.0517241,11.839593,11.863113,,
1774,Spectrogram 1,10,63668.43038,63669.46536,94.39655172,241.8103448,14.348333,14.502694,,
1775,Spectrogram 1,10,63719.8841,63721.06694,128.0172414,267.6724138,9.406052,9.703835,,
1776,Spectrogram 1,10,63705.32033,63706.54014,60.77586207,215.9482759,1.519207,1.51607,,
1777,Spectrogram 1,10,63745.29677,63746.36872,99.56896552,257.3275862,11.747337,11.965504,,
1778,Spectrogram 1,10,63751.67304,63752.78196,68.53448276,203.0172414,5.887338,5.218555,,
1779,Spectrogram 1,10,63791.79733,63793.31285,96.98275862,241.8103448,10.45129,10.615584,,
1780,Spectrogram 1,10,63797.48977,63798.82047,107.3275862,197.8448276,4.470159,6.766098,,?
1781,Spectrogram 1,10,63799.07922,63800.07724,84.05172414,221.1206897,-1.796682,3.47753,,?
1782,Spectrogram 1,10,63853.17586,63854.80227,63.36206897,329.7413793,3.702029,3.998225,,
1783,Spectrogram 1,10,63866.00233,63867.18517,91.81034483,257.3275862,2.028103,2.707809,,
1784,Spectrogram 1,10,63888.12521,63889.5668,81.46551724,244.3965517,8.899034,11.441526,,
1785,Spectrogram 1,10,63921.98413,63923.2409,73.70689655,179.7413793,11.419655,12.148809,,
1786,Spectrogram 1,10,63968.5771,63969.9078,102.1551724,280.6034483,9.921048,9.780346,,
1787,Spectrogram 1,10,64015.37338,64016.85193,65.94827586,179.7413793,13.275806,12.711493,,
1788,Spectrogram 1,10,64021.4909,64023.04338,76.29310345,278.0172414,10.469486,10.357323,,
1789,Spectrogram 1,10,64024.26319,64025.81567,112.5,203.0172414,1.29115,1.159802,,
1790,Spectrogram 1,10,64038.73455,64040.10222,73.70689655,195.2586207,-1.184745,0.030246,,
1791,Spectrogram 1,10,64067.82513,64069.00797,91.81034483,223.7068966,10.511637,10.337825,,
1792,Spectrogram 1,10,64111.07287,64112.18179,65.94827586,244.3965517,12.887681,12.277646,,
1793,Spectrogram 1,10,64139.36872,64140.5146,65.94827586,259.9137931,12.354557,12.615688,,
1794,Spectrogram 1,10,64202.15188,64203.51954,63.36206897,208.1896552,9.348163,8.833334,,
1795,Spectrogram 1,10,64212.13212,64213.3889,91.81034483,259.9137931,10.49841,10.917348,,
1796,Spectrogram 1,10,64239.6887,64240.87154,94.39655172,236.637931,10.926271,10.738013,,
1797,Spectrogram 1,10,64272.25388,64273.39976,55.60344828,179.7413793,7.903031,8.665859,,
1798,Spectrogram 1,10,64311.41711,64312.82174,84.05172414,210.7758621,9.012337,7.708524,,
1799,Spectrogram 1,10,64379.41218,64380.59502,71.12068966,171.9827586,5.875402,5.156886,,
1800,Spectrogram 1,10,64407.11661,64408.48427,65.94827586,182.3275862,10.34764,10.914163,,
1801,Spectrogram 1,10,64438.24019,64439.53393,78.87931034,187.5,7.06234,7.045449,,
1802,Spectrogram 1,10,64479.28859,64480.28661,89.22413793,221.1206897,4.580619,8.036742,,
1803,Spectrogram 1,10,64521.72312,64522.90597,73.70689655,182.3275862,9.96311,9.444846,,
1804,Spectrogram 1,10,64534.14299,64535.39976,50.43103448,218.5344828,2.501787,7.977784,,
1805,Spectrogram 1,10,64535.3628,64536.54564,84.05172414,210.7758621,5.111416,7.803086,,
1806,Spectrogram 1,10,64544.03083,64545.87902,99.56896552,275.4310345,6.672059,7.586336,,
1807,Spectrogram 1,10,64538.52321,64540.00176,50.43103448,164.2241379,1.13347,0.962924,,
1808,Spectrogram 1,10,64548.28167,64549.31666,81.46551724,195.2586207,9.410641,8.920858,,
1809,Spectrogram 1,10,64575.69039,64576.72538,96.98275862,187.5,4.910228,6.355344,,
1810,Spectrogram 1,10,64729.95916,64731.32682,91.81034483,254.7413793,-0.179108,3.477346,,
1811,Spectrogram 1,10,64791.87366,64792.87168,76.29310345,226.2931034,4.656484,5.404297,,
1812,Spectrogram 1,10,64838.85475,64840.18545,71.12068966,190.0862069,4.624079,3.737946,,
1813,Spectrogram 1,10,64868.1856,64869.29451,94.39655172,228.8793103,-12.562932,1.887778,,
1814,Spectrogram 1,10,64909.51122,64910.84192,50.43103448,228.8793103,3.169585,2.603719,,
1815,Spectrogram 1,10,64915.75811,64916.94096,86.63793103,182.3275862,6.47136,6.125897,,
1816,Spectrogram 1,10,64945.12592,64946.30876,89.22413793,226.2931034,2.727257,3.113469,,
1817,Spectrogram 1,10,64943.94307,64945.05199,60.77586207,143.5344828,-1.240969,0.643417,,
1818,Spectrogram 1,10,64964.1808,64965.25275,53.01724138,197.8448276,6.244003,5.833856,,
1819,Spectrogram 1,10,65012.86223,65014.26686,55.60344828,179.7413793,1.948788,2.782342,,
1820,Spectrogram 1,10,65024.17318,65025.2821,81.46551724,223.7068966,5.372907,5.788385,,
1821,Spectrogram 1,10,65080.52462,65081.92925,96.98275862,293.5344828,2.057812,1.730564,,
1822,Spectrogram 1,10,65083.88833,65085.03421,47.84482759,184.9137931,5.086081,4.449293,,
1823,Spectrogram 1,10,65124.65949,65125.80538,65.94827586,241.8103448,2.079632,2.449582,,
1824,Spectrogram 1,10,65129.79747,65131.16514,65.94827586,254.7413793,2.278381,2.815153,,
1825,Spectrogram 1,10,65142.06948,65143.51108,60.77586207,234.0517241,3.062252,3.389544,,
1826,Spectrogram 1,10,65175.0043,65176.29804,94.39655172,174.5689655,1.765977,1.783281,,
1827,Spectrogram 1,10,65210.80382,65211.91274,73.70689655,221.1206897,1.632813,2.198029,,
1828,Spectrogram 1,10,65227.27123,65228.56497,104.7413793,249.5689655,1.744775,1.488599,,
1829,Spectrogram 1,10,65248.06342,65249.28323,84.05172414,221.1206897,0.610041,1.581451,,
1830,Spectrogram 1,10,65326.77801,65327.77603,58.18965517,148.7068966,2.675071,3.542161,,
1831,Spectrogram 1,10,65390.42981,65392.13015,40.0862069,228.8793103,-0.13993,1.512259,,
1832,Spectrogram 1,10,65410.37183,65411.70253,128.0172414,259.9137931,0.855315,1.176437,,
1833,Spectrogram 1,10,65494.72341,65496.27589,42.67241379,146.1206897,1.101301,1.149726,,
1834,Spectrogram 1,10,65520.57964,65521.68856,81.46551724,195.2586207,2.793711,3.357273,,
1835,Spectrogram 1,10,65536.40018,65537.95267,40.0862069,192.6724138,1.172773,1.454393,,
1836,Spectrogram 1,10,65590.77405,65592.10475,76.29310345,218.5344828,2.022374,2.764631,,
1837,Spectrogram 1,10,65597.66782,65598.8137,65.94827586,192.6724138,3.746438,3.700078,,
1838,Spectrogram 1,10,65602.36223,65603.36026,68.53448276,197.8448276,0.794561,1.665512,,
1839,Spectrogram 1,10,65639.04889,65640.34262,40.0862069,179.7413793,-1.333412,-1.013475,,
1840,Spectrogram 1,10,65646.07099,65647.31126,52.64644105,179.4523244,1.82812,2.728439,2.99E+00,
1841,Spectrogram 1,10,65672.0946,65673.3144,86.63793103,228.8793103,3.010279,3.451154,,
1842,Spectrogram 1,10,65756.3168,65757.68447,73.70689655,184.9137931,0.370121,0.576663,,
1843,Spectrogram 1,10,65992.6269,65993.66189,78.87931034,213.362069,0.323577,1.549249,,
1844,Spectrogram 1,10,66026.5043,66027.68715,102.1551724,195.2586207,-0.401488,0.711823,,
1845,Spectrogram 1,10,66230.89609,66232.37465,73.70689655,223.7068966,0.618966,1.402147,,
1846,Spectrogram 1,10,66384.70281,66386.18136,94.39655172,218.5344828,0.58575,0.408183,,
1847,Spectrogram 1,10,66516.31271,66517.56948,63.36206897,226.2931034,0.869985,2.027947,,
1848,Spectrogram 1,10,66544.01714,66545.12606,68.53448276,210.7758621,1.341733,1.946087,,
1849,Spectrogram 1,10,66569.79945,66571.16711,96.98275862,246.9827586,2.206222,1.376482,,
1850,Spectrogram 1,10,66561.00205,66562.03703,109.9137931,228.8793103,1.049349,2.015813,,
1851,Spectrogram 1,10,66581.46155,66582.79225,84.05172414,205.6034483,1.619345,1.812783,,
1852,Spectrogram 1,10,66593.99231,66595.0273,76.29310345,205.6034483,4.095359,4.147674,,
1853,Spectrogram 1,10,66637.83148,66639.19914,47.84482759,210.7758621,2.437507,2.913545,,
1854,Spectrogram 1,10,66652.56158,66654.00317,84.05172414,270.2586207,0.24111,0.164316,,
1855,Spectrogram 1,10,66685.18221,66686.43898,78.87931034,213.362069,2.397631,2.372215,,
1856,Spectrogram 1,10,66721.46226,66723.27349,115.0862069,311.637931,0.37955,1.386707,,
1857,Spectrogram 1,10,66758.64793,66759.60899,68.53448276,218.5344828,5.327746,5.331479,,
1858,Spectrogram 1,10,66762.23342,66763.49019,91.81034483,215.9482759,1.983263,1.692029,,
1859,Spectrogram 1,10,66765.56017,66766.77998,58.18965517,195.2586207,2.802417,2.873738,,
1860,Spectrogram 1,10,66788.97679,66790.23356,89.22413793,236.637931,3.093003,3.380643,,
1861,Spectrogram 1,10,66797.16429,66798.23624,96.98275862,187.5,3.530378,3.638689,,
1862,Spectrogram 1,10,66819.30566,66820.34065,133.1896552,275.4310345,7.111206,6.320241,,
1863,Spectrogram 1,10,66804.26136,66805.66598,91.81034483,213.362069,1.90611,2.616579,,
1864,Spectrogram 1,10,66828.676,66829.74795,73.70689655,205.6034483,4.287496,4.087795,,
1865,Spectrogram 1,10,66834.55326,66835.99485,120.2586207,234.0517241,1.192114,1.1723,,
1866,Spectrogram 1,10,66879.61223,66880.75811,76.29310345,228.8793103,6.966088,6.930003,,
1867,Spectrogram 1,10,66913.85927,66914.93122,96.98275862,254.7413793,3.858174,4.112667,,
1868,Spectrogram 1,10,66893.49217,66894.3793,96.98275862,210.7758621,1.042959,1.174219,,
1869,Spectrogram 1,10,66920.38339,66921.49231,78.87931034,221.1206897,12.873922,13.906114,,
1870,Spectrogram 1,10,66932.87719,66933.94914,104.7413793,223.7068966,4.700396,4.88002,,
1871,Spectrogram 1,10,66936.01912,66937.20196,86.63793103,218.5344828,-2.278848,4.455006,,
1872,Spectrogram 1,10,66966.9394,66968.08528,91.81034483,208.1896552,1.047246,1.024264,,
1873,Spectrogram 1,10,67079.06934,67080.65879,73.70689655,226.2931034,1.701612,1.146641,,
1874,Spectrogram 1,10,67098.56779,67099.67671,78.87931034,257.3275862,7.844215,7.418701,,
1875,Spectrogram 1,10,67108.14144,67109.54606,99.56896552,259.9137931,8.308652,10.399589,,
1876,Spectrogram 1,10,67128.37916,67129.78379,76.29310345,234.0517241,5.22736,5.48539,,
1877,Spectrogram 1,10,67151.38918,67152.3872,78.87931034,184.9137931,4.06296,3.314001,,
1878,Spectrogram 1,10,67147.1753,67148.65385,104.7413793,197.8448276,-2.291804,0.052558,,
1879,Spectrogram 1,10,67153.86576,67155.19646,99.56896552,257.3275862,7.590374,6.845827,,
1880,Spectrogram 1,10,67159.44731,67160.48229,122.8448276,239.2241379,3.486147,4.406599,,
1881,Spectrogram 1,10,67168.07837,67168.96551,68.53448276,179.7413793,4.954142,5.230042,,
1882,Spectrogram 1,10,67172.62493,67173.65992,91.81034483,221.1206897,4.075267,3.44067,,
1883,Spectrogram 1,10,67180.16556,67181.53323,96.98275862,257.3275862,5.60287,4.593152,,
1884,Spectrogram 1,10,67184.89694,67186.11675,58.18965517,190.0862069,1.958845,3.54747,,
1885,Spectrogram 1,10,67189.35109,67190.0534,78.87931034,156.4655172,-1.412678,3.08908,,
1886,Spectrogram 1,10,67214.83768,67215.9466,89.22413793,218.5344828,4.056913,4.24729,,
1887,Spectrogram 1,10,67225.37239,67226.70309,78.87931034,190.0862069,3.722955,3.668958,,
1888,Spectrogram 1,10,67235.24175,67236.38763,78.87931034,221.1206897,5.064223,6.059828,,
1889,Spectrogram 1,10,67244.79691,67245.86886,104.7413793,223.7068966,1.279619,2.746219,,
1890,Spectrogram 1,10,67280.59643,67281.77927,81.46551724,218.5344828,5.471521,5.014195,,
1891,Spectrogram 1,10,67304.6784,67305.75035,78.87931034,254.7413793,3.339902,3.262256,,
1892,Spectrogram 1,10,67284.93969,67286.34431,94.39655172,192.6724138,-0.312309,0.481683,,
1893,Spectrogram 1,10,67307.37676,67308.52264,89.22413793,234.0517241,3.141615,2.568413,,
1894,Spectrogram 1,10,67334.00924,67335.08119,99.56896552,203.0172414,2.63057,2.329365,,
1895,Spectrogram 1,10,67348.66542,67349.88523,78.87931034,259.9137931,10.913216,12.019562,,
1896,Spectrogram 1,10,67371.19491,67372.34079,91.81034483,213.362069,2.556372,2.761026,,
1897,Spectrogram 1,10,67373.26488,67374.70648,102.1551724,249.5689655,4.018344,3.219634,,
1898,Spectrogram 1,10,67381.13819,67382.69067,63.36206897,195.2586207,5.527899,5.466221,,
1899,Spectrogram 1,10,67406.21819,67407.36407,81.46551724,200.4310345,4.089318,4.118082,,
1900,Spectrogram 1,10,67435.38269,67436.45464,99.56896552,205.6034483,2.626454,2.424103,,
1901,Spectrogram 1,10,67437.45267,67438.56158,73.70689655,215.9482759,5.113726,7.251421,,
1902,Spectrogram 1,10,67441.9253,67443.21903,65.94827586,221.1206897,4.426688,4.237714,,
1903,Spectrogram 1,10,67464.12211,67465.26799,58.18965517,215.9482759,3.943764,4.587827,,
1904,Spectrogram 1,10,67470.11026,67471.47792,102.1551724,254.7413793,14.96248,14.264173,,
1905,Spectrogram 1,10,67479.90569,67481.12549,63.36206897,252.1551724,9.637943,9.35567,,
1906,Spectrogram 1,10,67496.74273,67498.14736,138.362069,228.8793103,1.907526,1.444982,,
1907,Spectrogram 1,10,67500.18038,67501.36322,89.22413793,301.2931034,2.915554,4.29223,,
1908,Spectrogram 1,10,67507.05566,67508.12761,94.39655172,169.3965517,1.608495,1.841821,,
1909,Spectrogram 1,10,67482.91824,67483.69448,81.46551724,164.2241379,2.907891,2.943505,,
1910,Spectrogram 1,10,67522.41415,67523.67092,89.22413793,205.6034483,3.805083,4.035915,,
1911,Spectrogram 1,10,67536.29409,67537.32908,86.63793103,210.7758621,2.702176,2.086855,,
1912,Spectrogram 1,10,67540.02744,67540.91457,91.81034483,171.9827586,1.24636,3.033128,,
1913,Spectrogram 1,10,67538.95549,67539.91655,94.39655172,218.5344828,2.55819,3.497079,,
1914,Spectrogram 1,10,67549.3793,67550.59911,94.39655172,213.362069,7.784068,9.759867,,
1915,Spectrogram 1,10,67573.83091,67575.08768,89.22413793,205.6034483,3.52795,4.206474,,
1916,Spectrogram 1,10,67576.82499,67577.89694,76.29310345,215.9482759,7.022319,7.63625,,
1917,Spectrogram 1,10,67599.90893,67601.05481,91.81034483,192.6724138,4.248303,4.665478,,
1918,Spectrogram 1,10,67604.27067,67605.49048,73.70689655,203.0172414,7.717894,7.182602,,
1919,Spectrogram 1,10,67612.86477,67614.23244,99.56896552,239.2241379,10.110185,10.636678,,
1920,Spectrogram 1,10,67623.65823,67624.98892,73.70689655,221.1206897,4.442978,4.335023,,
1921,Spectrogram 1,10,67631.84573,67633.28732,91.81034483,262.5,2.742045,3.542883,,
1922,Spectrogram 1,10,67638.4253,67639.82992,96.98275862,205.6034483,8.327138,8.847128,,
1923,Spectrogram 1,10,67648.47947,67649.66232,128.0172414,265.0862069,1.858809,2.246113,,
1924,Spectrogram 1,10,67677.81031,67678.99316,60.77586207,226.2931034,7.593416,7.280922,,
1925,Spectrogram 1,10,67723.94124,67725.16105,53.01724138,231.4655172,3.031273,4.500046,,
1926,Spectrogram 1,10,67753.58627,67754.84304,71.12068966,231.4655172,-0.244964,0.87327,,
1927,Spectrogram 1,10,67778.74019,67780.03393,91.81034483,234.0517241,2.754962,3.098119,,
1928,Spectrogram 1,10,67799.14426,67800.29014,94.39655172,184.9137931,6.345524,6.697586,,
1929,Spectrogram 1,10,67815.61167,67816.79451,81.46551724,241.8103448,5.220095,6.982122,,
1930,Spectrogram 1,10,67825.03746,67826.44209,91.81034483,208.1896552,5.124658,5.524258,,
1931,Spectrogram 1,10,67804.78125,67805.77927,84.05172414,200.4310345,1.564399,1.684892,,
1932,Spectrogram 1,10,67834.55566,67835.62761,112.5,265.0862069,3.681106,4.501044,,
1933,Spectrogram 1,10,67833.29889,67834.51869,50.43103448,278.0172414,-1.00372,1.326747,,
1934,Spectrogram 1,10,67838.36294,67839.50882,84.05172414,213.362069,2.039284,2.354096,,
1935,Spectrogram 1,10,67854.75642,67855.9023,117.6724138,270.2586207,1.672896,1.853238,,
