Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),SNR,Score
901,Spectrogram 1,10,44009.33726,44010.44618,89.18128655,197.3684211,6.010115,7.526446
902,Spectrogram 1,10,44016.26799,44017.78351,74.56140351,220.7602339,5.385779,5.131041
903,Spectrogram 1,10,44036.28393,44037.28196,86.25730994,200.2923977,5.442233,5.330353
904,Spectrogram 1,10,44057.68602,44058.72101,83.33333333,203.2163743,1.684776,3.402254
905,Spectrogram 1,10,44058.90583,44060.05171,71.6374269,209.0643275,0.755295,3.078603
906,Spectrogram 1,10,44073.85772,44075.07753,48.24561404,182.748538,14.948469,15.157699
907,Spectrogram 1,10,44077.59107,44078.29338,83.33333333,150.5847953,1.504351,3.309029
908,Spectrogram 1,10,44078.55213,44079.32837,86.25730994,194.4444444,2.401244,3.59626
909,Spectrogram 1,10,44088.40301,44089.47496,65.78947368,194.4444444,11.379953,11.526913
910,Spectrogram 1,10,44093.35617,44094.09544,62.86549708,214.9122807,8.314208,10.696668
911,Spectrogram 1,10,44117.65992,44118.73187,97.95321637,238.3040936,5.753315,5.862371
912,Spectrogram 1,10,44125.90286,44127.49231,74.56140351,214.9122807,2.984919,2.47481
913,Spectrogram 1,10,44142.4442,44143.3683,89.18128655,194.4444444,5.335492,5.12852
914,Spectrogram 1,10,44144.25543,44145.29042,92.10526316,171.0526316,4.343699,5.148357
915,Spectrogram 1,10,44150.35447,44151.42642,65.78947368,188.5964912,9.831741,9.689558
916,Spectrogram 1,10,44154.23568,44155.12281,80.40935673,244.1520468,5.539129,5.223246
917,Spectrogram 1,10,44177.46748,44178.65032,83.33333333,200.2923977,3.289112,3.921658
918,Spectrogram 1,10,44192.27152,44193.15865,80.40935673,209.0643275,6.699156,6.504128
919,Spectrogram 1,10,44197.44646,44198.85109,68.71345029,229.5321637,4.860299,4.018189
920,Spectrogram 1,10,44206.18842,44207.37126,92.10526316,244.1520468,11.839996,14.617135
921,Spectrogram 1,10,44207.70394,44208.62803,71.6374269,173.9766082,-7.760486,4.772981
922,Spectrogram 1,10,44211.47425,44212.25049,83.33333333,182.748538,6.499693,6.460024
923,Spectrogram 1,10,44226.74034,44227.62747,80.40935673,185.6725146,5.835082,5.621182
924,Spectrogram 1,10,44228.99513,44230.14101,54.09356725,188.5964912,14.248531,14.09213
925,Spectrogram 1,10,44244.98201,44246.017,65.78947368,235.380117,0.155709,4.084756
926,Spectrogram 1,10,44246.57146,44247.97609,103.8011696,185.6725146,4.26595,6.684458
927,Spectrogram 1,10,44263.85207,44264.96099,89.18128655,191.5204678,5.500281,5.233275
928,Spectrogram 1,10,44278.5637,44279.67262,54.09356725,209.0643275,15.543074,15.993058
929,Spectrogram 1,10,44289.48653,44290.48455,92.10526316,214.9122807,5.001628,4.50616
930,Spectrogram 1,10,44291.96311,44292.9981,51.16959064,159.3567251,3.820484,5.241843
931,Spectrogram 1,10,44322.18108,44323.29,80.40935673,179.8245614,5.158721,5.066718
932,Spectrogram 1,10,44338.38974,44339.68348,77.48538012,214.9122807,5.093184,4.850993
933,Spectrogram 1,10,44335.02603,44336.09798,65.78947368,150.5847953,1.394041,1.345188
934,Spectrogram 1,10,44342.89934,44343.97129,80.40935673,200.2923977,2.678377,2.05652
935,Spectrogram 1,10,44356.00303,44357.07499,77.48538012,185.6725146,5.632208,5.587699
936,Spectrogram 1,10,44375.40907,44376.55495,89.18128655,162.2807018,2.662313,2.10381
937,Spectrogram 1,10,44379.30876,44380.45464,51.16959064,171.0526316,2.753153,2.315499
938,Spectrogram 1,10,44387.62563,44388.54973,77.48538012,226.6081871,7.688953,7.66955
939,Spectrogram 1,10,44391.98737,44392.9854,77.48538012,179.8245614,3.545167,3.336826
940,Spectrogram 1,10,44397.67981,44399.04747,80.40935673,171.0526316,1.720356,1.425802
941,Spectrogram 1,10,44408.78746,44409.63763,86.25730994,173.9766082,3.833315,4.103105
942,Spectrogram 1,10,44422.31624,44423.42516,80.40935673,159.3567251,3.055905,3.101377
943,Spectrogram 1,10,44451.79494,44453.01474,106.7251462,197.3684211,3.871908,4.654749
944,Spectrogram 1,10,44464.8247,44465.82273,65.78947368,162.2807018,3.229889,3.327098
945,Spectrogram 1,10,44479.14821,44480.84855,83.33333333,337.7192982,16.304243,16.910288
946,Spectrogram 1,10,44504.00642,44505.11534,68.71345029,194.4444444,1.708217,1.968944
947,Spectrogram 1,10,44516.72199,44517.79395,74.56140351,223.6842105,2.036088,2.068931
948,Spectrogram 1,10,44521.00981,44522.19265,62.86549708,203.2163743,0.806349,1.721171
949,Spectrogram 1,10,44522.37747,44523.63424,97.95321637,203.2163743,0.166287,1.467299
950,Spectrogram 1,10,44588.78308,44590.07682,83.33333333,191.5204678,2.578978,2.254569
951,Spectrogram 1,10,44605.1396,44606.32245,95.02923977,238.3040936,14.112386,14.278927
952,Spectrogram 1,10,44633.17671,44634.50741,80.40935673,217.8362573,2.336667,2.127107
953,Spectrogram 1,10,44717.69462,44719.09925,77.48538012,185.6725146,1.407414,1.989334
954,Spectrogram 1,10,44816.75783,44818.34728,100.877193,206.1403509,7.453488,7.484206
955,Spectrogram 1,10,44822.43179,44823.5407,74.56140351,203.2163743,15.181295,15.813912
956,Spectrogram 1,10,44830.78562,44832.30114,100.877193,235.380117,4.006375,5.936042
957,Spectrogram 1,10,44833.18828,44834.5929,89.18128655,241.2280702,10.907945,12.440359
958,Spectrogram 1,10,44847.77053,44848.99034,74.56140351,223.6842105,11.848084,12.55261
959,Spectrogram 1,10,44867.73102,44868.95083,89.18128655,250,10.912681,12.12016
960,Spectrogram 1,10,44914.19462,44915.56229,115.497076,232.4561404,6.255971,5.684663
961,Spectrogram 1,10,44951.63904,44952.74795,86.25730994,250,16.235592,16.169277
962,Spectrogram 1,10,44979.4174,44980.30453,57.01754386,211.9883041,9.803745,9.621537
963,Spectrogram 1,10,44996.58712,44997.65907,89.18128655,211.9883041,2.953751,3.309552
964,Spectrogram 1,10,45023.88495,45024.91994,68.71345029,182.748538,3.080881,2.819455
965,Spectrogram 1,10,45035.75035,45036.9332,77.48538012,200.2923977,1.483787,1.473976
966,Spectrogram 1,10,45130.89539,45132.18912,95.02923977,214.9122807,0.825277,0.965222
967,Spectrogram 1,10,45185.38015,45186.71085,80.40935673,209.0643275,8.340104,8.610594
968,Spectrogram 1,10,45189.57555,45190.61054,71.6374269,258.7719298,16.415673,16.411639
969,Spectrogram 1,10,45231.25233,45232.61999,77.48538012,226.6081871,3.246907,4.114116
970,Spectrogram 1,10,45270.50797,45271.61689,95.02923977,238.3040936,-0.833696,2.452201
971,Spectrogram 1,10,45309.17219,45310.28111,71.6374269,185.6725146,0.963929,2.830177
972,Spectrogram 1,10,45323.92078,45325.14059,100.877193,273.3918129,6.24307,6.510267
973,Spectrogram 1,10,45356.02391,45357.16979,48.24561404,185.6725146,8.289767,8.498707
974,Spectrogram 1,10,45377.51841,45378.47947,92.10526316,203.2163743,-2.614055,1.398672
975,Spectrogram 1,10,45386.29733,45387.25839,71.6374269,200.2923977,5.095772,4.861694
977,Spectrogram 1,10,45414.8889,45416.40442,83.33333333,203.2163743,6.132065,5.977203
978,Spectrogram 1,10,45428.78732,45429.89623,97.95321637,182.748538,1.080735,1.814512
979,Spectrogram 1,10,45430.78337,45432.04014,118.4210526,191.5204678,3.09325,3.76153
980,Spectrogram 1,10,45444.73723,45445.84615,92.10526316,194.4444444,-0.148735,2.143301
981,Spectrogram 1,10,45448.54451,45449.72736,97.95321637,279.2397661,17.397435,18.326092
982,Spectrogram 1,10,45477.17304,45478.76249,68.71345029,171.0526316,1.687033,2.463067
983,Spectrogram 1,10,45492.12493,45493.3817,77.48538012,232.4561404,1.617868,1.628081
984,Spectrogram 1,10,45555.98004,45557.12592,65.78947368,270.4678363,1.542034,1.783715
985,Spectrogram 1,10,45664.32118,45665.28224,57.01754386,211.9883041,2.924895,3.158214
986,Spectrogram 1,10,45671.9727,45673.15554,97.95321637,276.3157895,13.378506,13.852713
987,Spectrogram 1,10,45722.61322,45723.61124,97.95321637,220.7602339,3.117795,3.123841
988,Spectrogram 1,10,45793.60236,45795.04395,92.10526316,209.0643275,1.21352,1.3487
989,Spectrogram 1,10,45823.63551,45825.00317,74.56140351,220.7602339,0.60582,0.628473
990,Spectrogram 1,10,45903.36661,45904.40159,89.18128655,191.5204678,2.303545,2.109769
991,Spectrogram 1,10,45906.76728,45907.80227,138.8888889,232.4561404,2.244825,2.721718
992,Spectrogram 1,10,45910.05707,45911.09206,109.6491228,226.6081871,3.294338,3.388544
993,Spectrogram 1,10,46050.29804,46051.36999,89.18128655,255.8479532,5.075932,5.073604
994,Spectrogram 1,10,46082.21635,46083.69491,59.94152047,217.8362573,3.055296,3.075334
995,Spectrogram 1,10,46097.61181,46099.01644,97.95321637,244.1520468,5.084093,4.977433
996,Spectrogram 1,10,46109.2924,46110.43828,95.02923977,235.380117,4.480351,4.296445
997,Spectrogram 1,10,46147.7718,46149.02857,89.18128655,220.7602339,4.956812,4.510897
998,Spectrogram 1,10,46150.69194,46151.46819,80.40935673,217.8362573,3.137333,3.303269
999,Spectrogram 1,10,46152.87281,46154.4253,89.18128655,279.2397661,2.136299,2.852151
1000,Spectrogram 1,10,46171.66895,46172.55608,95.02923977,235.380117,1.553519,2.292571
1001,Spectrogram 1,10,46214.97214,46216.37676,77.48538012,206.1403509,1.035976,0.762167
1002,Spectrogram 1,10,46217.96621,46219.4078,80.40935673,305.5555556,2.2921,2.130139
1003,Spectrogram 1,10,46221.68108,46222.56821,109.6491228,229.5321637,6.524487,6.649977
1004,Spectrogram 1,10,46224.19462,46225.30354,130.1169591,232.4561404,0.813852,0.94986
1005,Spectrogram 1,10,46231.40258,46232.77025,62.86549708,241.2280702,3.75926,4.265343
1006,Spectrogram 1,10,46237.50162,46238.72143,71.6374269,229.5321637,3.770552,4.033147
1007,Spectrogram 1,10,46233.17685,46234.06398,100.877193,255.8479532,-2.785258,0.898876
1008,Spectrogram 1,10,46246.79804,46248.1657,68.71345029,235.380117,3.100478,3.220028
1009,Spectrogram 1,10,46287.7725,46288.6966,86.25730994,223.6842105,0.850639,1.017258
1010,Spectrogram 1,10,46301.31977,46302.76136,92.10526316,244.1520468,0.962527,1.400472
1011,Spectrogram 1,10,46358.09629,46359.3161,83.33333333,200.2923977,0.489477,-0.181137
1012,Spectrogram 1,10,46401.75063,46402.7117,83.33333333,261.6959064,6.048832,5.396705
1013,Spectrogram 1,10,46431.19237,46432.63396,89.18128655,238.3040936,2.754161,3.113763
1014,Spectrogram 1,10,46455.7179,46457.34431,68.71345029,252.9239766,3.984921,3.851416
1015,Spectrogram 1,10,46481.86985,46483.42233,57.01754386,264.619883,2.35293,3.058389
1016,Spectrogram 1,10,46522.67798,46524.0826,71.6374269,220.7602339,1.465799,1.109573
1017,Spectrogram 1,10,46592.22552,46593.48229,86.25730994,302.6315789,10.502024,11.243878
1018,Spectrogram 1,10,46635.19604,46636.71155,74.56140351,226.6081871,2.655353,2.504675
1019,Spectrogram 1,10,46680.92036,46682.17713,100.877193,302.6315789,6.812516,6.568178
1020,Spectrogram 1,10,47172.83571,47174.01855,74.56140351,255.8479532,4.463327,4.482794
1021,Spectrogram 1,10,47220.03859,47221.11054,57.01754386,252.9239766,5.680261,5.941094
1022,Spectrogram 1,10,47347.47157,47348.61745,83.33333333,238.3040936,5.371726,5.137369
1023,Spectrogram 1,10,47416.94519,47418.23892,92.10526316,358.1871345,3.766528,6.040266
1024,Spectrogram 1,10,47403.41641,47404.78407,65.78947368,203.2163743,-1.944977,-0.463822
1025,Spectrogram 1,10,47444.07668,47445.14863,74.56140351,203.2163743,0.597237,2.941862
1026,Spectrogram 1,10,47467.21607,47468.50981,115.497076,343.5672515,6.013193,5.989515
1027,Spectrogram 1,10,47505.03012,47506.50868,97.95321637,270.4678363,7.427624,7.397517
1028,Spectrogram 1,10,47509.98328,47511.27702,89.18128655,206.1403509,3.851185,6.62682
1029,Spectrogram 1,10,47511.42487,47512.71861,92.10526316,235.380117,-2.348709,2.328789
1030,Spectrogram 1,10,47537.57682,47538.57484,97.95321637,226.6081871,4.513276,4.781632
1031,Spectrogram 1,10,47541.05142,47542.3082,112.5730994,258.7719298,5.181918,5.869439
1032,Spectrogram 1,10,47561.47397,47562.69378,89.18128655,252.9239766,6.401399,7.346018
1033,Spectrogram 1,10,47572.13805,47573.57964,57.01754386,211.9883041,8.819195,10.271265
1034,Spectrogram 1,10,47589.14144,47590.32428,92.10526316,276.3157895,5.422973,7.308495
1035,Spectrogram 1,10,47612.11449,47613.22341,112.5730994,250,7.977042,9.033987
1036,Spectrogram 1,10,47641.63015,47642.66514,80.40935673,235.380117,8.650434,8.214257
1037,Spectrogram 1,10,47653.80975,47655.21438,121.3450292,223.6842105,7.279977,7.074118
1038,Spectrogram 1,10,47680.62705,47681.80989,68.71345029,250,9.347953,10.113518
1040,Spectrogram 1,10,47821.86604,47823.08585,77.48538012,159.3567251,6.681823,7.594564
1041,Spectrogram 1,10,47980.25628,47982.14144,71.6374269,171.0526316,0.156832,0.56172
1042,Spectrogram 1,10,48094.53012,48096.11957,74.56140351,261.6959064,3.240283,4.355604
1043,Spectrogram 1,10,48060.09826,48061.50289,62.86549708,211.9883041,2.384641,3.001536
1044,Spectrogram 1,10,48261.36661,48262.91909,62.86549708,282.1637427,3.437802,3.732002
1045,Spectrogram 1,10,48337.41979,48338.75049,106.7251462,226.6081871,0.114456,1.206581
1046,Spectrogram 1,10,48880.38227,48881.78689,65.78947368,214.9122807,4.884336,4.411796
1047,Spectrogram 1,10,48936.93701,48938.41556,121.3450292,288.0116959,2.078722,2.260983
1048,Spectrogram 1,10,48956.10278,48957.39652,71.6374269,182.748538,1.102407,1.348667
1049,Spectrogram 1,10,49013.28591,49014.39482,92.10526316,235.380117,1.570929,1.775882
1050,Spectrogram 1,10,49059.8604,49060.96931,74.56140351,217.8362573,3.683381,3.363416
1051,Spectrogram 1,10,49072.92713,49074.25783,74.56140351,217.8362573,2.956643,2.672907
1052,Spectrogram 1,10,49076.21692,49077.28887,95.02923977,200.2923977,2.588212,2.416512
1053,Spectrogram 1,10,49079.28492,49080.8374,65.78947368,197.3684211,2.755202,3.036514
1054,Spectrogram 1,10,49084.49683,49085.31003,57.01754386,162.2807018,1.687402,1.704676
1055,Spectrogram 1,10,49263.45746,49264.78816,92.10526316,214.9122807,3.644281,3.667652
1056,Spectrogram 1,10,49282.47538,49283.9909,92.10526316,235.380117,3.548029,2.934757
1057,Spectrogram 1,10,49286.09784,49287.50247,115.497076,214.9122807,1.083118,1.407861
1058,Spectrogram 1,10,49298.75797,49300.08867,86.25730994,220.7602339,1.780082,2.034039
1059,Spectrogram 1,10,49303.82202,49304.85701,77.48538012,214.9122807,12.812152,12.587076
1060,Spectrogram 1,10,49321.43531,49322.72905,115.497076,209.0643275,0.591276,2.589415
1061,Spectrogram 1,10,49323.35744,49325.1317,115.497076,209.0643275,9.192534,10.479557
1062,Spectrogram 1,10,49340.00966,49341.45126,80.40935673,235.380117,5.792428,5.811601
1063,Spectrogram 1,10,49343.15159,49344.3714,80.40935673,285.0877193,5.265148,5.313803
1064,Spectrogram 1,10,49347.36548,49348.65921,103.8011696,194.4444444,3.228458,2.845994
1065,Spectrogram 1,10,49354.72129,49355.64539,95.02923977,217.8362573,0.984857,1.173588
1066,Spectrogram 1,10,49360.52462,49361.89228,92.10526316,235.380117,1.750185,1.806566
1067,Spectrogram 1,10,49370.07978,49371.33655,83.33333333,209.0643275,1.250653,1.01173
1068,Spectrogram 1,10,49385.91881,49386.91683,62.86549708,179.8245614,1.129386,1.674407
1069,Spectrogram 1,10,49398.19082,49399.48455,103.8011696,214.9122807,1.648881,2.389165
1070,Spectrogram 1,10,49406.91429,49408.24499,106.7251462,241.2280702,0.180468,-0.414525
1071,Spectrogram 1,10,49439.96,49441.2907,59.94152047,203.2163743,2.010005,1.979001
1072,Spectrogram 1,10,49519.52476,49520.7076,77.48538012,185.6725146,3.998931,3.982079
1073,Spectrogram 1,10,49585.02476,49586.05975,71.6374269,261.6959064,4.560377,4.144342
1074,Spectrogram 1,10,49657.97298,49659.26672,95.02923977,185.6725146,8.985113,9.099686
1075,Spectrogram 1,10,49679.61534,49680.83514,59.94152047,247.0760234,5.954374,5.997803
1076,Spectrogram 1,10,49700.29663,49701.33162,100.877193,241.2280702,1.111683,1.293272
1077,Spectrogram 1,10,49687.02659,49688.02462,86.25730994,317.251462,2.371395,3.169141
1078,Spectrogram 1,10,49713.14158,49714.80495,97.95321637,197.3684211,4.582583,4.899543
1079,Spectrogram 1,10,49730.08952,49731.16147,97.95321637,211.9883041,0.392249,0.230232
1080,Spectrogram 1,10,49732.82484,49733.74894,68.71345029,182.748538,2.145456,1.365035
1081,Spectrogram 1,10,49758.71804,49760.41838,71.6374269,171.0526316,6.513323,6.80348
1082,Spectrogram 1,10,49776.9782,49778.38283,80.40935673,206.1403509,3.695882,4.26026
1083,Spectrogram 1,10,49798.54663,49799.8034,83.33333333,194.4444444,4.232309,4.444377
1084,Spectrogram 1,10,49818.37775,49819.5606,115.497076,308.4795322,3.535388,2.856827
1085,Spectrogram 1,10,49825.10518,49826.6207,100.877193,206.1403509,2.469236,2.907973
1086,Spectrogram 1,10,49839.16994,49840.46367,71.6374269,232.4561404,3.628075,4.150806
1087,Spectrogram 1,10,49863.03012,49864.176,97.95321637,226.6081871,4.484502,4.264962
1088,Spectrogram 1,10,49865.46974,49866.94829,95.02923977,232.4561404,4.289227,3.914999
1089,Spectrogram 1,10,49871.05128,49872.52984,83.33333333,214.9122807,2.489183,3.29975
1090,Spectrogram 1,10,49899.45803,49900.82569,92.10526316,282.1637427,1.709702,2.455541
1091,Spectrogram 1,10,49910.56567,49911.52674,77.48538012,217.8362573,2.558437,2.764591
1092,Spectrogram 1,10,49955.29197,49956.14214,80.40935673,200.2923977,1.758508,4.996154
1093,Spectrogram 1,10,49968.96861,49970.44716,80.40935673,209.0643275,2.030471,2.581395
1094,Spectrogram 1,10,49971.59304,49972.96071,89.18128655,314.3274854,15.894751,16.806403
1095,Spectrogram 1,10,49972.51714,49973.44124,95.02923977,200.2923977,-7.138927,5.48196
1096,Spectrogram 1,10,49990.13043,49991.46113,92.10526316,290.9356725,1.918343,2.480391
1097,Spectrogram 1,10,50019.09163,50020.16359,95.02923977,241.2280702,2.898578,2.529737
1098,Spectrogram 1,10,50023.63819,50025.33853,83.33333333,235.380117,16.043897,16.430927
1099,Spectrogram 1,10,50043.32146,50044.17163,74.56140351,173.9766082,5.90125,6.032612
1100,Spectrogram 1,10,50046.3525,50047.57231,80.40935673,203.2163743,0.714449,0.861202
1101,Spectrogram 1,10,50077.7718,50078.69589,71.6374269,220.7602339,3.028095,3.467683
1102,Spectrogram 1,10,50149.77744,50150.77547,97.95321637,247.0760234,5.652671,5.246807
1103,Spectrogram 1,10,50156.07978,50157.74316,89.18128655,232.4561404,9.241678,9.410116
1104,Spectrogram 1,10,50182.41655,50183.85814,100.877193,206.1403509,2.955362,3.496102
1105,Spectrogram 1,10,50215.96127,50217.18108,106.7251462,200.2923977,1.2356,1.796672
1106,Spectrogram 1,10,50262.24005,50263.20111,59.94152047,188.5964912,0.905073,1.097302
1107,Spectrogram 1,10,50288.20718,50289.46395,65.78947368,211.9883041,2.14171,2.476313
1108,Spectrogram 1,10,50345.53816,50346.75797,97.95321637,214.9122807,2.147073,2.47326
1109,Spectrogram 1,10,50386.08754,50387.45521,86.25730994,238.3040936,0.783238,0.569308
1110,Spectrogram 1,10,50393.81299,50395.14369,109.6491228,220.7602339,9.884499,10.183495
1111,Spectrogram 1,10,50417.71014,50419.11477,80.40935673,232.4561404,2.721154,2.371053
1112,Spectrogram 1,10,50490.28873,50491.73032,103.8011696,223.6842105,4.392472,6.448553
1113,Spectrogram 1,10,50517.32781,50518.14101,92.10526316,176.9005848,5.197621,5.279896
1114,Spectrogram 1,10,50526.88297,50528.02885,80.40935673,203.2163743,3.886921,4.175145
1115,Spectrogram 1,10,50544.08966,50545.16161,89.18128655,214.9122807,2.235676,2.21379
1116,Spectrogram 1,10,50546.41838,50547.5273,121.3450292,211.9883041,4.260173,4.281155
1117,Spectrogram 1,10,50597.13283,50597.94604,83.33333333,182.748538,3.880903,4.143291
1118,Spectrogram 1,10,50639.77067,50641.24922,71.6374269,238.3040936,6.625884,5.795445
1119,Spectrogram 1,10,50642.59841,50644.00303,109.6491228,194.4444444,7.773723,7.603002
1120,Spectrogram 1,10,50661.44999,50663.03943,83.33333333,197.3684211,9.671931,9.998236
1121,Spectrogram 1,10,50698.04423,50699.301,54.09356725,173.9766082,3.98125,3.951285
1122,Spectrogram 1,10,50701.74062,50702.62775,62.86549708,179.8245614,6.893351,6.98299
1123,Spectrogram 1,10,50704.03238,50705.1413,77.48538012,179.8245614,3.952924,4.309247
1124,Spectrogram 1,10,50731.36717,50732.88269,57.01754386,168.128655,8.435775,8.523946
1125,Spectrogram 1,10,50750.71776,50751.53097,68.71345029,211.9883041,6.091256,6.144829
1126,Spectrogram 1,10,50772.5819,50773.80171,62.86549708,235.380117,6.721833,7.178431
1127,Spectrogram 1,10,50806.12662,50807.12465,80.40935673,244.1520468,4.890551,4.903528
1128,Spectrogram 1,10,50808.82499,50809.60123,80.40935673,211.9883041,9.596525,9.43885
1129,Spectrogram 1,10,50820.08049,50821.26333,68.71345029,211.9883041,5.423518,5.896262
1130,Spectrogram 1,10,50832.53732,50833.6832,48.24561404,173.9766082,1.049429,2.254291
1131,Spectrogram 1,10,50840.79874,50842.24034,62.86549708,226.6081871,4.623857,4.273421
1132,Spectrogram 1,10,50855.69519,50856.61929,92.10526316,235.380117,4.417585,5.969989
1133,Spectrogram 1,10,50859.83514,50861.01799,95.02923977,191.5204678,0.94493,2.142724
1134,Spectrogram 1,10,50888.44519,50889.96071,89.18128655,220.7602339,1.602118,1.933722
1135,Spectrogram 1,10,50903.23074,50904.1918,65.78947368,182.748538,1.71419,2.52608
1136,Spectrogram 1,10,50932.89426,50934.0771,62.86549708,176.9005848,2.51169,2.938396
1137,Spectrogram 1,10,50950.35969,50951.76432,71.6374269,232.4561404,7.511375,7.511877
1138,Spectrogram 1,10,50955.01714,50956.23695,80.40935673,296.7836257,6.243457,6.506978
1139,Spectrogram 1,10,50956.86534,50957.93729,103.8011696,223.6842105,-2.078548,1.230581
1140,Spectrogram 1,10,50970.44956,50971.55848,71.6374269,290.9356725,3.788441,3.989418
1141,Spectrogram 1,10,50986.0668,50987.06483,77.48538012,217.8362573,3.968285,3.770559
1142,Spectrogram 1,10,50995.7883,50997.08204,106.7251462,238.3040936,3.792808,4.664408
1143,Spectrogram 1,10,50996.63847,50998.26488,71.6374269,223.6842105,2.40066,3.55879
1144,Spectrogram 1,10,51043.65653,51044.87634,57.01754386,226.6081871,6.305307,6.367003
1145,Spectrogram 1,10,51077.12733,51078.49499,62.86549708,264.619883,9.183938,9.091364
1146,Spectrogram 1,10,51136.80552,51138.32104,80.40935673,209.0643275,3.46783,3.401304
1147,Spectrogram 1,10,51185.44999,51186.70676,92.10526316,223.6842105,4.608539,4.845062
1148,Spectrogram 1,10,51223.02377,51223.98483,77.48538012,165.2046784,2.83869,4.209751
1149,Spectrogram 1,10,51337.70422,51339.29367,86.25730994,255.8479532,2.500331,2.572228
1150,Spectrogram 1,10,51483.71155,51485.07922,86.25730994,241.2280702,5.58818,5.463896
1151,Spectrogram 1,10,51501.4727,51503.46875,95.02923977,203.2163743,1.038624,1.245985
1152,Spectrogram 1,10,51546.14355,51547.36336,62.86549708,200.2923977,4.127238,4.091403
1153,Spectrogram 1,10,51605.37817,51607.22637,77.48538012,220.7602339,7.546569,7.94735
1154,Spectrogram 1,10,51607.96565,51609.22242,89.18128655,211.9883041,-0.804959,1.6155
1155,Spectrogram 1,10,51651.43517,51653.02462,59.94152047,232.4561404,7.257193,6.813512
1156,Spectrogram 1,10,51666.59036,51667.62535,71.6374269,214.9122807,5.040676,5.418591
1157,Spectrogram 1,10,51684.53633,51685.68221,68.71345029,214.9122807,2.581804,2.19174
1158,Spectrogram 1,10,51687.75219,51688.78718,95.02923977,220.7602339,1.510021,1.950662
1159,Spectrogram 1,10,51697.45521,51698.56412,65.78947368,203.2163743,2.042067,2.14657
1160,Spectrogram 1,10,51714.53252,51715.45662,68.71345029,188.5964912,2.183901,3.06896
1161,Spectrogram 1,10,51842.61237,51844.20182,77.48538012,197.3684211,1.350388,0.991997
1162,Spectrogram 1,10,51850.18997,51851.4837,77.48538012,200.2923977,4.751723,4.58777
1163,Spectrogram 1,10,51893.84431,51895.35983,74.56140351,203.2163743,7.587485,7.807108
1164,Spectrogram 1,10,51922.65766,51923.87747,68.71345029,188.5964912,3.284546,2.907923
1165,Spectrogram 1,10,51945.03929,51946.29606,95.02923977,191.5204678,0.919784,0.673058
1166,Spectrogram 1,10,52684.72355,52685.83246,80.40935673,214.9122807,2.738405,3.298694
1167,Spectrogram 1,10,52707.36392,52708.47284,115.497076,238.3040936,2.865149,2.796929
1168,Spectrogram 1,10,52750.8889,52752.2196,65.78947368,168.128655,9.431821,8.963437
1169,Spectrogram 1,10,52859.39637,52860.61618,62.86549708,226.6081871,1.622782,1.912483
1170,Spectrogram 1,10,52869.08091,52869.96804,77.48538012,200.2923977,3.750099,3.463849
1171,Spectrogram 1,10,52898.54113,52899.61308,71.6374269,179.8245614,1.372487,1.490091
1172,Spectrogram 1,10,53067.46607,53068.72284,80.40935673,203.2163743,9.125044,9.745622
1173,Spectrogram 1,10,53103.358,53104.24513,95.02923977,191.5204678,2.61367,3.396335
1174,Spectrogram 1,10,53273.74302,53275.18461,68.71345029,223.6842105,2.35639,2.253822
1175,Spectrogram 1,10,53573.26136,53574.55509,59.94152047,235.380117,6.599764,7.347773
1176,Spectrogram 1,10,55324.96127,55326.32894,83.33333333,217.8362573,-0.12335,0.934075
1177,Spectrogram 1,10,55514.21635,55515.51009,86.25730994,270.4678363,12.536488,12.608492
1178,Spectrogram 1,10,55722.35997,55723.61675,71.6374269,279.2397661,7.072718,9.653249
1179,Spectrogram 1,10,55948.68983,55950.50106,42.39766082,206.1403509,1.217269,0.978307
1180,Spectrogram 1,10,55999.69999,56000.99372,86.25730994,194.4444444,1.300619,1.598357
1181,Spectrogram 1,10,56152.176,56153.5067,71.6374269,209.0643275,-12.734175,1.099261
1182,Spectrogram 1,10,56245.99034,56248.02335,74.56140351,217.8362573,4.095218,3.796612
1183,Spectrogram 1,10,56339.08387,56340.34065,71.6374269,232.4561404,6.549581,6.725106
1184,Spectrogram 1,10,56422.17868,56423.58331,100.877193,252.9239766,10.462185,11.107952
1185,Spectrogram 1,10,56424.32259,56425.24668,83.33333333,200.2923977,-2.988217,2.083812
1186,Spectrogram 1,10,56574.39595,56576.09629,97.95321637,276.3157895,10.59783,10.324607
1187,Spectrogram 1,10,56578.49894,56579.86661,95.02923977,206.1403509,9.846607,9.763937
1188,Spectrogram 1,10,56613.50374,56614.72355,68.71345029,250,12.359475,11.895782
1189,Spectrogram 1,10,56636.99429,56638.69462,68.71345029,264.619883,12.672052,12.141554
1190,Spectrogram 1,10,56697.61505,56699.50021,74.56140351,200.2923977,11.773293,11.53476
1191,Spectrogram 1,10,56651.63198,56653.51714,100.877193,238.3040936,8.869428,9.17111
1192,Spectrogram 1,10,56771.04381,56772.59629,65.78947368,311.4035088,11.844746,12.334377
1193,Spectrogram 1,10,56808.41429,56810.07767,92.10526316,173.9766082,0.631248,0.745667
1194,Spectrogram 1,10,57008.90639,57010.05227,86.25730994,209.0643275,2.353291,2.305258
1195,Spectrogram 1,10,57120.61124,57122.05284,80.40935673,270.4678363,1.877203,2.473944
